round_epochs,val_loss,val_acc,loss,acc,dropout_input,dropout_hidden,reg,lr,epochs
100,31101908.0,0.049900200217962265,3623734.75,0.07256990671157837,0.2,0.0,1000.0,100.0,100
100,10899.4814453125,0.053892213851213455,11167.0126953125,0.9154460430145264,0.1,0.2,1000.0,0.001,100
100,44.01375198364258,0.05189620703458786,44.507362365722656,0.05259653925895691,0.1,0.4,100.0,0.1,100
100,27.217966079711914,0.0359281450510025,25.479536056518555,0.7816244959831238,0.0,0.4,0.01,0.0001,100
100,6.340548515319824,0.10179640352725983,3.2645933628082275,0.9966710805892944,0.2,0.2,0.01,0.01,100
100,57.83725357055664,0.0738522931933403,39.996482849121094,0.1604527235031128,0.2,0.0,0.01,10.0,100
100,115189.078125,0.04391217604279518,39.91954040527344,0.059254325926303864,0.0,0.2,0.01,1000.0,100
100,5935900.0,0.05588822439312935,362363.3125,0.054593876004219055,0.2,0.2,100.0,1000.0,100
100,365663.71875,0.045908182859420776,366.05218505859375,0.0699067935347557,0.0,0.0,0.1,1000.0,100
100,111.5045166015625,0.0379241518676281,111.08614349365234,1.0,0.2,0.0,10.0,0.001,100
100,1160900480.0,0.05189620703458786,36241312.0,0.05725698918104172,0.0,0.2,10000.0,1000.0,100
100,42146.05859375,0.053892213851213455,36247.2734375,0.0565912127494812,0.1,0.4,10.0,100.0,100
100,5.082392692565918,0.053892213851213455,1.9234349727630615,1.0,0.0,0.0,0.1,0.001,100
100,529783.6875,0.06986027956008911,529783.6875,0.06258322298526764,0.0,0.4,10000.0,1.0,100
100,4.946831226348877,0.05988023802638054,1.7469747066497803,1.0,0.1,0.0,0.1,0.001,100
100,113755.484375,0.049900200217962265,116505.3125,0.7430093288421631,0.0,0.0,10000.0,0.001,100
100,58003.109375,0.04790419340133667,36252.96875,0.05525965243577957,0.0,0.4,10.0,100.0,100
100,5599600128.0,0.05189620703458786,3622282.25,0.0565912127494812,0.1,0.4,1000.0,10000.0,100
100,1618164.75,0.0379241518676281,1631572.5,0.053262315690517426,0.0,0.2,1000.0,0.0001,100
100,5.552340030670166,0.0758483037352562,2.4452357292175293,1.0,0.1,0.2,0.01,0.01,100
100,4744.390625,0.05189620703458786,3630.56640625,0.07656458020210266,0.0,0.0,1.0,100.0,100
100,30915384.0,0.05988023802638054,39.96391296386719,0.049267642199993134,0.0,0.2,0.01,10000.0,100
100,452.3985290527344,0.04391217604279518,490.5424499511719,0.054593876004219055,0.0,0.2,10000.0,0.01,100
100,10805.490234375,0.041916169226169586,11068.8076171875,1.0,0.1,0.0,1000.0,0.001,100
100,3.756720542907715,0.05189620703458786,0.29643547534942627,1.0,0.1,0.4,0.0001,0.01,100
100,8389.076171875,0.05588822439312935,365.9600830078125,0.055925432592630386,0.0,0.2,0.1,100.0,100
100,5462.1923828125,0.053892213851213455,5461.458984375,0.05992010608315468,0.2,0.2,10.0,10.0,100
100,1615948.125,0.05988023802638054,1629345.875,0.05126497894525528,0.0,0.4,1000.0,0.0001,100
100,4126.82861328125,0.06586826592683792,4340.00341796875,0.0565912127494812,0.0,0.4,10000.0,0.1,100
100,15.284056663513184,0.045908182859420776,12.564188003540039,1.0,0.2,0.2,1.0,0.001,100
100,7.665922164916992,0.06586826592683792,4.698027610778809,0.9840213060379028,0.2,0.4,0.01,0.01,100
100,1054.936767578125,0.057884231209754944,1079.17138671875,0.90878826379776,0.2,0.4,100.0,0.001,100
100,23113036.0,0.049900200217962265,23113036.0,0.05126497894525528,0.0,0.4,10000.0,1000.0,100
100,104919.71875,0.06586826592683792,107556.9375,0.39747002720832825,0.2,0.0,10000.0,0.001,100
100,75121570086912.0,0.049900200217962265,366.09765625,0.054593876004219055,0.1,0.4,0.1,10000.0,100
100,167.69229125976562,0.057884231209754944,167.2232208251953,0.7509986758232117,0.0,0.2,0.1,0.0001,100
100,444903.53125,0.053892213851213455,7.28495454788208,0.054593876004219055,0.0,0.2,0.001,10000.0,100
100,20.321271896362305,0.06786426901817322,7.355418682098389,0.9007989168167114,0.1,0.4,0.001,0.1,100
100,459.82562255859375,0.05588822439312935,496.0693359375,0.05259653925895691,0.2,0.0,10000.0,0.01,100
100,1470.160400390625,0.05189620703458786,1470.258544921875,0.059254325926303864,0.1,0.2,100.0,1.0,100
100,4.765899181365967,0.045908182859420776,1.700041651725769,1.0,0.1,0.4,0.001,0.001,100
100,60166324224.0,0.041916169226169586,3622145.0,0.0565912127494812,0.0,0.4,1000.0,10000.0,100
100,38.52519226074219,0.071856290102005,35.23561096191406,0.812916100025177,0.0,0.2,0.1,0.1,100
100,2225847.25,0.05189620703458786,3629.144287109375,0.05392809584736824,0.2,0.2,1.0,1000.0,100
100,73.23199462890625,0.05189620703458786,72.48361206054688,0.08122503012418747,0.0,0.2,0.1,10.0,100
100,541882.0625,0.05588822439312935,362176.1875,0.0565912127494812,0.0,0.2,100.0,100.0,100
100,1277726592.0,0.04790419340133667,3623720.25,0.059254325926303864,0.1,0.0,1000.0,1000.0,100
100,35674.33203125,0.05189620703458786,35675.48046875,0.05392809584736824,0.1,0.4,1000.0,10.0,100
100,25.113378524780273,0.06387225538492203,7.386906623840332,0.2909454107284546,0.2,0.4,0.001,1.0,100
100,235782.03125,0.05189620703458786,235781.78125,0.06657789647579193,0.0,0.2,1000.0,10.0,100
100,1416.039306640625,0.057884231209754944,1416.1826171875,0.08921437710523605,0.2,0.0,100.0,1.0,100
100,21.94940757751465,0.06586826592683792,7.327250003814697,0.28561916947364807,0.1,0.4,0.001,1.0,100
100,50.51700210571289,0.057884231209754944,39.988704681396484,0.3122503459453583,0.1,0.0,0.01,10.0,100
100,3167353.0,0.05588822439312935,3167353.25,0.054593876004219055,0.1,0.4,1000.0,100.0,100
100,15.435297966003418,0.06586826592683792,12.614666938781738,0.9826897382736206,0.2,0.0,1.0,0.01,100
100,699.8770751953125,0.04790419340133667,7.315300464630127,0.055925432592630386,0.1,0.2,0.001,100.0,100
100,247703.046875,0.053892213851213455,36225.0703125,0.054593876004219055,0.2,0.0,10.0,100.0,100
100,457.0954895019531,0.04391217604279518,492.015625,0.059254325926303864,0.1,0.4,10000.0,0.01,100
100,331571.59375,0.05988023802638054,39.98786926269531,0.07789614051580429,0.0,0.0,0.01,1000.0,100
100,1102.58447265625,0.03992015868425369,1127.391357421875,0.9587216973304749,0.0,0.4,100.0,0.001,100
100,36.790924072265625,0.06586826592683792,7.405189037322998,0.7743009328842163,0.2,0.0,0.001,1.0,100
100,22.084503173828125,0.06786426901817322,7.383997440338135,0.8848202228546143,0.2,0.4,0.001,0.1,100
100,299.63226318359375,0.05189620703458786,298.696044921875,0.09054593741893768,0.1,0.0,1.0,10.0,100
100,109.07181549072266,0.049900200217962265,108.52590942382812,1.0,0.1,0.0,10.0,0.001,100
100,2043093760.0,0.06187624856829643,3625084.25,0.05992010608315468,0.2,0.0,1000.0,1000.0,100
100,3.6941640377044678,0.04790419340133667,0.5392701625823975,1.0,0.2,0.2,0.01,0.001,100
100,346.0478820800781,0.06187624856829643,573.9848022460938,0.055925432592630386,0.2,0.2,10.0,1.0,100
100,91719256.0,0.05988023802638054,3625.326171875,0.06058588624000549,0.0,0.0,1.0,10000.0,100
100,40.64146423339844,0.057884231209754944,4.119722366333008,0.7077230215072632,0.1,0.4,0.0001,1.0,100
100,255.6134490966797,0.053892213851213455,4.104250431060791,0.053262315690517426,0.0,0.2,0.0001,100.0,100
100,17.348636627197266,0.057884231209754944,17.075292587280273,0.25898802280426025,0.0,0.2,1.0,0.1,100
100,1622.45654296875,0.06387225538492203,1634.9814453125,0.24101197719573975,0.1,0.0,1.0,0.0001,100
100,72471.265625,0.053892213851213455,72470.7421875,0.11185086518526077,0.2,0.0,1000.0,10.0,100
100,12079.66015625,0.05189620703458786,365.9460754394531,0.055925432592630386,0.0,0.4,0.1,100.0,100
100,1617853.375,0.0379241518676281,1631261.0,0.05126497894525528,0.2,0.4,1000.0,0.0001,100
100,60.1893310546875,0.053892213851213455,229.53652954101562,0.05858854949474335,0.1,0.4,0.1,10.0,100
100,4023.913330078125,0.049900200217962265,5203.0849609375,0.06125166267156601,0.0,0.0,10000.0,0.1,100
100,12154327.0,0.04790419340133667,39.92864227294922,0.07190413028001785,0.2,0.0,0.01,10000.0,100
100,69.96484375,0.06586826592683792,69.2468490600586,0.059254325926303864,0.2,0.2,0.1,10.0,100
100,1081.9769287109375,0.05189620703458786,1105.88037109375,1.0,0.0,0.0,100.0,0.001,100
100,504821600.0,0.05988023802638054,36211.3984375,0.053262315690517426,0.0,0.4,10.0,10000.0,100
100,287.9162292480469,0.05588822439312935,288.0545959472656,0.05725698918104172,0.0,0.2,10.0,1.0,100
100,36.63019561767578,0.0758483037352562,34.13339614868164,0.7097203731536865,0.1,0.4,0.01,0.1,100
100,23.59861183166504,0.06187624856829643,22.191322326660156,0.4660452604293823,0.1,0.0,1.0,0.1,100
100,16.23653221130371,0.049900200217962265,16.594873428344727,0.1438082605600357,0.0,0.4,0.1,1.0,100
100,123650.390625,0.04790419340133667,39.92827606201172,0.054593876004219055,0.2,0.4,0.01,1000.0,100
100,44.761600494384766,0.05588822439312935,39.92738723754883,0.07123834639787674,0.2,0.4,0.01,10.0,100
100,19.226318359375,0.06187624856829643,16.53291893005371,0.9314247965812683,0.2,0.2,1.0,0.01,100
100,33.70646667480469,0.0758483037352562,4.091419219970703,0.8721704483032227,0.0,0.2,0.0001,1.0,100
100,7.632591724395752,0.0359281450510025,8.06436538696289,0.06458055973052979,0.1,0.4,100.0,0.01,100
100,2846.8662109375,0.057884231209754944,39.956417083740234,0.0565912127494812,0.2,0.2,0.01,100.0,100
100,5.873276233673096,0.08183632791042328,2.7223384380340576,1.0,0.2,0.0,0.01,0.01,100
100,479.59136962890625,0.05588822439312935,4.087800979614258,0.054593876004219055,0.1,0.2,0.0001,100.0,100
100,1617.0794677734375,0.053892213851213455,1630.4603271484375,0.07723035663366318,0.1,0.2,1.0,0.0001,100
100,16161.64453125,0.04391217604279518,16295.03125,0.0565912127494812,0.0,0.0,10.0,0.0001,100
100,3.6493988037109375,0.041916169226169586,0.34499025344848633,1.0,0.0,0.0,0.01,0.001,100
100,9458.900390625,0.053892213851213455,366.18524169921875,0.09653794765472412,0.0,0.0,0.1,100.0,100
100,27.40964126586914,0.06786426901817322,25.98283576965332,0.5206391215324402,0.0,0.0,1.0,0.1,100
100,312105856.0,0.05189620703458786,36220376.0,0.08322236686944962,0.1,0.0,10000.0,100.0,100
100,23.850576400756836,0.05588822439312935,7.3798604011535645,0.07989347726106644,0.1,0.4,0.001,10.0,100
100,17.386308670043945,0.04790419340133667,15.186747550964355,0.8861517906188965,0.0,0.4,10.0,0.01,100
100,704.3806762695312,0.05189620703458786,7.34324312210083,0.054593876004219055,0.1,0.4,0.001,100.0,100
100,12.618736267089844,0.06586826592683792,9.740104675292969,0.9653794765472412,0.0,0.4,0.1,0.01,100
100,3254.31787109375,0.06786426901817322,39.891929626464844,0.14647136628627777,0.0,0.0,0.01,100.0,100
100,23409.1640625,0.06187624856829643,23408.6796875,0.06058588624000549,0.0,0.2,100.0,10.0,100
100,6.909623146057129,0.04391217604279518,7.407778739929199,0.22436751425266266,0.2,0.0,100.0,0.01,100
100,3.831876754760742,0.04391217604279518,1.2080310583114624,0.9900133013725281,0.2,0.2,0.0001,0.0001,100
100,2338755.0,0.05189620703458786,3628.386474609375,0.05126497894525528,0.2,0.4,1.0,1000.0,100
100,4.885008335113525,0.057884231209754944,1.8580293655395508,1.0,0.2,0.4,0.001,0.001,100
100,24.041980743408203,0.03992015868425369,21.68341636657715,0.8701730966567993,0.1,0.4,1.0,0.01,100
100,11.61596965789795,0.06187624856829643,11.296080589294434,0.11784287542104721,0.1,0.4,0.1,1.0,100
100,5.6648664474487305,0.053892213851213455,1.9106543064117432,1.0,0.0,0.2,0.0001,0.1,100
100,433301664.0,0.05189620703458786,3628.33544921875,0.05259653925895691,0.1,0.2,1.0,10000.0,100
100,3.8987650871276855,0.027944112196564674,0.3615850508213043,1.0,0.0,0.0,0.0001,0.001,100
100,15.800281524658203,0.06986027956008911,13.028440475463867,0.9347536563873291,0.2,0.4,0.1,0.01,100
100,54382284.0,0.05189620703458786,365.9189453125,0.05259653925895691,0.0,0.2,0.1,10000.0,100
100,1110.5772705078125,0.0379241518676281,1135.1884765625,0.9986684322357178,0.1,0.2,100.0,0.001,100
100,1558067.625,0.05588822439312935,7.299410820007324,0.054593876004219055,0.1,0.4,0.001,10000.0,100
100,5057.13134765625,0.05988023802638054,6677.671875,0.05792276933789253,0.2,0.2,100.0,1.0,100
100,161542.09375,0.05988023802638054,162875.59375,0.054593876004219055,0.0,0.2,100.0,0.0001,100
100,3.931530237197876,0.04391217604279518,0.5846204161643982,1.0,0.1,0.0,0.0001,0.0001,100
100,161584.1875,0.0379241518676281,162923.34375,0.04860186576843262,0.1,0.0,100.0,0.0001,100
100,152990608.0,0.05588822439312935,3626.763427734375,0.05126497894525528,0.0,0.4,1.0,10000.0,100
100,402.4183044433594,0.057884231209754944,401.8463134765625,0.0565912127494812,0.1,0.4,1.0,10.0,100
100,21520.177734375,0.05189620703458786,3626.083984375,0.059254325926303864,0.2,0.4,1.0,100.0,100
100,120873091072.0,0.05588822439312935,362379.78125,0.054593876004219055,0.1,0.4,100.0,10000.0,100
100,15.212081909179688,0.049900200217962265,12.480324745178223,1.0,0.1,0.2,1.0,0.001,100
100,3.9850940704345703,0.03393213450908661,0.510382354259491,1.0,0.0,0.0,0.0001,0.0001,100
100,2567782.5,0.05588822439312935,2567782.5,0.05525965243577957,0.2,0.4,10000.0,100.0,100
100,11.081180572509766,0.053892213851213455,8.346870422363281,0.9900133013725281,0.0,0.2,10.0,0.01,100
100,390495.71875,0.053892213851213455,36256.88671875,0.055925432592630386,0.2,0.2,10.0,100.0,100
100,52416.4140625,0.06387225538492203,52416.3984375,0.09720373153686523,0.2,0.0,1000.0,1.0,100
100,109354.2890625,0.041916169226169586,112029.546875,0.06058588624000549,0.2,0.4,10000.0,0.001,100
100,19.828079223632812,0.06986027956008911,19.558238983154297,0.3482024073600769,0.2,0.0,1.0,0.1,100
100,15.501319885253906,0.04790419340133667,13.032621383666992,0.9993342161178589,0.0,0.4,1.0,0.001,100
100,1620.4114990234375,0.06187624856829643,1634.0592041015625,0.055925432592630386,0.1,0.4,1.0,0.0001,100
100,10876.65625,0.04790419340133667,11144.9951171875,0.9993342161178589,0.2,0.0,1000.0,0.001,100
100,321123.28125,0.057884231209754944,321123.625,0.06058588624000549,0.0,0.2,10000.0,10.0,100
100,495.0407409667969,0.053892213851213455,4.120265007019043,0.06857523322105408,0.2,0.0,0.0001,100.0,100
100,165.34432983398438,0.04790419340133667,163.2481689453125,1.0,0.0,0.0,0.1,0.0001,100
100,25.60430335998535,0.05189620703458786,4.069304943084717,0.11917443573474884,0.1,0.4,0.0001,10.0,100
100,3.795034885406494,0.02994011901319027,0.22825558483600616,1.0,0.2,0.2,0.0001,0.01,100
100,536.990234375,0.0758483037352562,536.95703125,0.14447402954101562,0.1,0.0,10.0,1.0,100
100,16103.2783203125,0.03992015868425369,16236.2666015625,0.05392809584736824,0.2,0.0,10.0,0.0001,100
100,35225088.0,0.06187624856829643,36264.11328125,0.05992010608315468,0.1,0.0,10.0,1000.0,100
